main_id,name,U,B,V,R,I,G,J,ra,dec,sp_type,sp_qual,otype
"HD 150038",,,8.57,6.9,,,6.16413,3.784,250.10897058452997,-44.573907422350004,"K5III",C,"*"
"HD 214878",,,6.877,5.92,,,5.6866,4.511,340.07669578235,53.84592669495,"K0III",C,"*"
"HD  16060",,,7.217,6.163,,,5.89097,4.264,38.76722398524,7.4709898713500005,"G6III:",D,"PM*"
"HD  33618",,,7.333,6.135,,,5.81563,4.312,78.79750858883,59.405688147499994,"K2III-IV",C,"*"
"HD  99803",,,5.104,5.136,,,5.10282,5.182,172.14616154096,-42.67420555983999,"B9V",C,"Pu*"
"* z Cen",,,5.137,5.147,,,5.12583,5.277,206.73479897558997,-36.251933347599994,"A0V",C,"*"
"HD  19683",,,9.23,7.47,,,6.23433,3.407,48.13316650295,56.14910401733001,"M3III",D,"V*"
"HD 100515",,,,,,,,5.754,173.40273916666666,-55.14451388888889,"K5/M0",E,"**"
"*  73 Dra",,,5.271,5.185,,,5.16486,5.201,307.87669456698,74.95462607263,"A9:VpCrSrEu",D,"a2*"
"*  17 Crt A",,,6.11,5.58,,,5.52127,,173.06835202338,-29.261022131360008,"F8V",C,"PM*"
"IRAS 17119-4910",,,,,,,9.31545,4.821,258.92765887559,-49.23583956232001,,,"LP?"
"IRAS 17119-4910",,,,,,,9.31545,4.821,258.92765887559,-49.23583956232001,,,"LP?"
"HD 104103",,,8.44,6.83,,,6.10748,3.861,179.84291028405,-30.06081679855,"K5/M0III",D,"*"
"V* HH Vel",,,10.31,8.7,,,6.543,2.546,160.5383211778,-53.720398478970004,"M5/6III",D,"LP*"
"HD 211300",,,7.084,6.082,,,5.83136,4.343,333.21985158358,73.30719447353,"G8III",C,"*"
"HD 158352",,,5.644,5.412,,,5.35802,4.813,262.20689494262,0.33062490012,"A8Vp",C,"PM*"
"BD-11  4599",,,,,,,8.57429,4.961,275.13013489159,-11.809218379439999,,,"*"
"V* V1064 Sco",,,9.9,7.73,,,6.3728,3.099,250.35326750855,-42.06050305525,"K4/5(III)",E,"LP?"
"V* V1064 Sco",,,9.9,7.73,,,6.3728,3.099,250.35326750855,-42.06050305525,"K4/5(III)",E,"LP?"
"V* RU Aur",,,,,8.19,,9.23087,3.837,85.03289565863,37.63629930031,"M8",D,"Mi*"
"HD 100307",,9.81,7.82,6.16,,,5.23246,3.08,173.09700881999,-26.746804693970002,"M2III",C,"PM*"
"* pi. Cap",,,5.06,5.14,,,5.12671,5.165,306.83000777046,-18.21169400823,"B3/5V",D,"SB*"
"* sig Aql",,4.6,5.2,5.17,,,5.1539,5.304,294.79850999062,5.397772217850001,"B3V",C,"EB*"
"HD  21430",,,6.868,5.933,,,5.68545,4.548,51.59385361266,-27.317479777350005,"K0III",C,"PM*"
"2MASS J17162998-4042127",,,,,,,,6.311,259.12494899999996,-40.703545,"O-rich",E,"AB*"
"IRAS 16167-4815",,,,,,,9.12537,4.83,245.11927750425997,-48.37751234469,,,"*"
"OH 343.370 -1.350",,,,,,,11.3326,4.201,256.16928757991,-43.46673914774,,,"AB*"
"* ups Pav",,,5.068,5.134,,,5.11283,5.223,310.48781888676996,-66.76068071647,"B9III",C,"*"
"HD 175635",,,6.989,6.03,,,5.77395,4.384,283.71879217706,33.96857133299,"G5III+A8",C,"SB*"
"HD 134255",,,6.846,5.978,,,5.76458,4.439,227.53051955453998,-38.79250997173,"G6III",C,"*"
"HD 199478",,5.79,6.12,5.64,5.16,4.78,5.53162,4.53,313.95751655382,47.41765669262999,"B8Ia",C,"s*b"
"*  28 Vir",,,8.381,6.802,,,6.07744,3.939,190.49036707771998,-7.500299159660002,"K5/M0III",D,"*"
"HD  74371",,4.94,5.378,5.227,6.75,,5.11578,4.668,130.48712388091,-45.41071177768001,"B6Iab/b",C,"s*b"
"HD 176896",,,7.033,6.038,,,5.79295,4.405,285.23000628271,33.802156230559994,"K0III:",D,"*"
"HD 177649",,,8.01,6.56,,,6.04212,4.029,286.21917317874,19.14428163203,"K0",E,"*"
"HD 107998",,,7.578,6.327,,,5.95804,4.216,186.1863304735,-41.38429252074,"K2/3III",D,"PM*"
"IRAS 09435-6338",,,,,,,9.04111,4.835,146.20831676401,-63.87467398137999,,,"*"
"*   4 Cyg",,4.6,5.03,5.15,,,5.13301,5.305,291.53802886452,36.31789781871,"B8pSi(FeII)",D,"a2*"
"*  25 Cyg",,4.33,5.02,5.19,,,5.1647,5.413,299.97998081071,37.042885461359994,"B3IVe",C,"Be*"
"HD  33419",,,7.205,6.102,,,5.81433,4.389,77.51359007526,-0.56532193256,"K1III",C,"PM*"
"V* S Gru",,7.72,7.35,6.0,8.89,,7.88356,1.85,336.5228108462,-48.43854108966,"M8(III)e",D,"Mi*"
"HD 215705",,,8.03,6.53,,,5.98971,4.086,341.58776466187,46.21508501049999,"K5",E,"*"
"IRAS 18074-3728",,,,,,,9.08734,4.752,272.71549995469996,-37.46267959654,,,"*"
"HD 128152",,,7.196,6.141,,,5.82247,4.351,219.1004327511602,-39.5974169214251,"K1III",C,"PM*"
"* 125 Tau",,4.33,5.015,5.166,,,5.15117,5.415,84.93416997617,25.897094451389997,"B3IV",C,"SB*"
"HD 151404",,,7.631,6.317,,,5.94209,4.256,253.07376222173,-67.68163703885,"K2III",C,"PM*"
"HD 196317",,,7.324,6.225,,,5.89019,4.352,309.96566015852,-62.90781652565,"K1III",C,"PM*"
"HD  17948",,,6.001,5.584,,,5.46852,4.851,43.98717017057001,61.52113736340999,"F5V",C,"PM*"
"HD 193533",,,8.77,7.17,,,6.13583,3.717,303.73508680181,72.60553048771,"M3III",C,"V*"
"HD 121853",,,6.876,5.927,,,5.67045,4.658,209.82285003298,-50.369647819709996,"G8/K0III",D,"HB*"
"HD 190879",,,7.934,6.457,,,5.93368,4.146,302.2660423756,-47.06792844713999,"K5III",C,"PM*"
"*  15 Peg",,5.82,5.95,5.53,,,5.39322,4.63,328.12465334104,28.79354185549,"F2V",C,"PM*"
"HD 163428",,11.1,8.6,6.65,4.95,3.57,5.52133,2.68,269.28108081034,-23.939245264119997,"K5Ib",C,"V*"
"RAFGL 1101",,,,,,,9.47411,4.597,109.69694836511002,-15.888791438489996,"M6",D,"LP?"
"RAFGL 1101",,,,,,,9.47411,4.597,109.69694836511002,-15.888791438489996,"M6",D,"LP?"
"HD  58343",,4.52,5.15,5.19,5.05,5.06,5.15309,5.418,111.16744721840001,-16.201472846890002,"B2Vne",C,"Be*"
"HD    123",,,,,7.01,,,4.87,1.565892167945309,58.43672797620039,"G3V+G8V",C,"**"
"HD  35238",,,7.555,6.29,,,5.92263,4.232,81.16009698559,31.223913108550004,"K1III",C,"*"
"HD  84802",,,8.31,6.72,,,6.04098,3.998,146.8086056866,-17.205899179839996,"K4/5III",D,"*"
"* phi Gru",,,5.952,5.537,,,5.424,4.926,349.54118352278994,-40.82436196499,"F4V",C,"PM*"
"V* GO Eri",,,8.81,7.11,,,6.21365,3.644,58.74424558638,-14.90592362381,"M1III",C,"LP?"
"V* GO Eri",,,8.81,7.11,,,6.21365,3.644,58.74424558638,-14.90592362381,"M1III",C,"LP?"
"* tet02 Sgr",,,5.465,5.299,,,5.26909,5.042,299.96398768585,-34.69779949144,"A4/5IV",D,"PM*"
"HD 169403",,,8.56,6.92,,,6.14592,3.756,276.6051677588499,-42.5367038775,"M1III",C,"*"
"HD  25170",,,7.24,6.137,,,5.84229,4.313,59.01665083878001,-63.46371496085,"K1/2III",D,"PM*"
"V* CG Cet",,,8.78,7.14,,,6.18045,3.65,2.2235194786300005,-22.17951428691,"M2III",C,"LP*"
"V* V416 Pup",,,8.89,7.29,,,6.24473,3.528,120.71059407408,-34.54569394941,"M2/3III",D,"LP*"
"HD  96274",,,8.55,7.01,,,6.11095,3.841,166.50933220021,1.21066550772,"M2III",C,"V*"
"*  36 Sex",,,7.489,6.271,,,5.894,4.28,161.28940464958333,2.4879738052777776,"K2III",C,"PM*"
"*  85 Peg",,6.47,6.42,5.75,5.16,4.73,5.59588,4.42,0.5431196641087498,27.081833083809446,"G5VbFe-2",B,"SB*"
"V* LP TrA",,,5.0,5.1,,,5.07009,5.213,251.66663166748998,-67.10969037,"ApSi",D,"a2*"
"HD 161958",,,8.02,6.532,,,6.01171,4.046,266.7216361567599,36.08747695685,"K5",E,"*"
"HD  72115",,,7.98,6.45,,,5.952,4.127,127.9220672158333,18.987733099722224,"K0",E,"*"
"IRAS 01344+4740",,,,,,,9.00536,4.809,24.37501927803,47.92805080197,,,"*"
"HD  49800",,,8.81,7.19,,,6.24987,3.647,101.35529445574001,-65.0442383847,"M2III",C,"V*"
"V* Y Pav",,12.63,9.23,6.41,,,5.06019,1.76,321.06979140641,-69.73387784589,"C7,3",C,"C*"
"* pi. Men",,,6.25,5.67,,,5.51158,4.87,84.29119518613084,-80.46912070924,"G0V",C,"PM*"
"IRAS 18029+1107",,,,,,,8.97181,4.81,271.32825438335,11.1320132411,,,"LP*"
"HD 189245",,,6.15,5.66,,,5.52587,4.51,300.08437236721585,-33.70345127038028,"F7V",C,"PM*"
"HD  74600",,,9.79,7.73,,,6.28613,3.203,130.78060243363,-45.80850134258001,"M3Ib/II",C,"*"
"* l Her",,5.2,5.22,5.24,,,5.19874,5.085,251.94341675687997,5.2467475936,"A1VpSi",C,"a2*"
"*  84 Cet",,,6.23,5.71,,,,4.715,40.308321656748184,-0.6956623527493185,"F7V",C,"**"
"V* V897 Cen",,,9.06,7.54,,,6.27187,3.402,167.58919243024,-36.0951700864,"M3III",C,"LP?"
"V* V897 Cen",,,9.06,7.54,,,6.27187,3.402,167.58919243024,-36.0951700864,"M3III",C,"LP?"
"V* KO Pup",,,,,,,9.16259,4.77,112.37378721288,-33.13722692538,"M8",D,"Mi*"
"*   9 Sex",,,8.28,6.7,,,6.07364,3.973,148.52793419286,4.9454156537700005,"K5",E,"*"
"HD   9742",,,7.223,6.11,,,5.80709,4.382,23.71159966478,-31.892315678010007,"K0/1III",D,"PM*"
"V* IY Aqr",,,9.34,7.85,,,6.56178,3.09,320.74670424417,-6.23265299395,"M3III",C,"LP*"
"HD  51682",,,7.546,6.262,,,5.87942,4.313,104.19042249287001,-35.34133452717,"K2III",C,"*"
"HD 208625",,,8.354,6.765,,,6.09989,3.898,329.62547677394,-41.72098707789,"K5III",C,"*"
"HD  39543",,,7.917,6.444,,,5.95211,4.169,87.99828036676,-29.44942496528,"K3III",C,"*"
"HD 187193",,,7.005,6.001,,,5.73228,4.43,296.95225464353,25.38405871868,"K0II-III",D,"PM*"
"HD 190658",,9.74,7.98,6.34,,,5.54409,2.85,301.36060912,15.50042874847,"M2.5III",C,"SB*"
"HD  29184",,,7.298,6.111,,,5.81069,4.354,68.75296085224,-19.92138282894,"K2IIICNIb",C,"PM*"
"HD 188484",,,8.36,6.76,,,6.08812,3.896,298.54040427363,33.7809857119,"K0",E,"*"
"HD  23474",,,7.442,6.298,,,5.9475,4.211,54.12559775166667,-78.32307286944445,"K2III",C,"**"
"HD  14278",,,,,6.1,,6.51783,4.731,34.717401405020006,12.9922757941,"G5",E,"PM*"
"IRC +10374",,,,,,,10.7481,4.69,280.90191240895,13.95632732246,"M7",D,"Mi*"
"V* OQ CMa",,,,,,,8.97202,4.861,103.5965152658,-15.000811591060002,"M8",D,"LP?"
"V* OQ CMa",,,,,,,8.97202,4.861,103.5965152658,-15.000811591060002,"M8",D,"LP?"
"*  43 Leo",,,7.2,6.08,,,5.76174,4.49,155.75186617069,6.54264311637,"K3III",D,"PM*"
"HD  26608",,,8.26,6.69,,,6.0236,4.036,63.084777444649994,-4.4102687197,"K5III",C,"*"
"V* OR Peg",,,9.23,7.58,,,6.28906,3.351,328.40706432585,19.174977212549997,"M5III",C,"LP*"
"HD  67456",,,5.423,5.338,,,5.30117,5.015,121.82516665102003,-20.5543431515,"A3Ib/II",C,"*"
"HD   4391",,,6.418,5.794,,,5.64505,4.666,11.439970539640003,-47.551984068669995,"G3V",C,"EB*"
"*  59 Ari",,,6.774,5.918,,,5.68396,4.446,49.98248255517,27.07113008989,"G7IV",B,"PM*"
"HD  46377",,,8.61,6.87,,,6.1539,3.795,98.27577277025,1.2733214288900003,"K4III",C,"*"
"HD 193329",,,7.134,6.042,,,5.75431,4.464,304.9302698382,-1.07851278334,"K0III",C,"PM*"
"V* V842 Aql",,,10.41,8.95,,,6.52654,2.471,288.4768007376699,2.6252268761299997,"M6+III:",C,"LP*"
"* omi Gru",,,5.901,5.522,,,5.4227,4.917,351.6523374979,-52.72157763741,"F4V",C,"PM*"
"HD 146630",,,8.092,6.578,,,6.08625,3.958,244.92849977803996,-51.03456531775,"K2III",C,"*"
"HD   2911",,,8.342,6.781,,,6.11959,3.892,8.1329783474,18.794884312709996,"K5",E,"PM*"
"*  17 Dra",,,,,,,,5.14,249.0571667149506,52.92441943929494,"B9V+A1Vnn",C,"**"
"HD 165742",,,7.96,6.49,,,5.96578,4.172,271.83743213348,2.48167129381,"K3III",C,"*"
"*  10 Ari",,,6.159,5.694,,,,5.01,30.913939459048862,25.935475817426866,"F8V",C,"**"
"IRAS 16029-4620",,,,,,,,6.14,241.63009583333334,-46.48212222222222,,,"*"
"BD+32  4747",,,,,6.76,,,4.821,359.87205062592983,33.72385797468132,"G8+G1",D,"**"
"IRAS 17015-3357",,,,,,,9.37816,4.67,256.20644520394,-34.030106776160004,,,"LP?"
"IRAS 17015-3357",,,,,,,9.37816,4.67,256.20644520394,-34.030106776160004,,,"LP?"
"*  47 Tau A",,,5.84,4.95,,,4.70387,,63.48493935442001,9.263824264009997,"G3IIIFe-0.5",C,"*"
"HD  61949",,,8.37,6.77,,,6.14828,3.887,114.65568594687001,-56.22933832693,"K4III",C,"*"
"HD 216206",,,7.336,6.23,,,5.92048,4.156,342.54205783448,50.67691907238999,"G5Ib-II",C,"*"
"HD  23100",,,8.45,6.82,,,6.16156,3.858,54.91349695999,-56.23458889208,"M2III",C,"V*"
"* ups02 Pup",,4.28,4.95,5.11,5.17,5.38,5.06423,5.446,109.65910581468002,-36.74273748114,"B3Vne",C,"Be*"
"HD 186178",,,8.42,6.83,,,6.11727,3.859,295.41913565957,30.80862783942,"M0III",C,"*"
"V* AB Aqr",,,10.5,9.23,,,6.55572,2.306,339.6442473908003,-14.0373391902809,"M7",D,"LP*"
"HD 184010",,,6.811,5.893,,,5.64776,4.581,292.84008929238,26.61717141103,"K0III-IV",D,"*"
"V* ZZ Pic",,,10.66,9.4,,,6.62721,2.178,89.19999211137,-59.42254842015001,"M4/5III",D,"LP*"
"HD 206182",,,8.84,7.2,,,6.29735,3.624,325.89024224436,-68.06474651948,"M3III",C,"V*"
"HD   6559",,,7.18,6.114,,,5.84009,4.355,16.53214248045,-23.992484413339998,"K1III",C,"PM*"
"HD 184960",,,6.21,,5.4,,5.59735,4.7,293.58245532046,51.23661872489,"F7V",E,"PM*"
"HD 102253",,,8.54,6.92,,,6.12481,3.854,176.52621475341,7.17418982179,"M0",D,"V*"
"HD 120787",,,6.928,5.964,,,5.72036,4.504,207.43965397524,61.48930734864,"G3V",D,"SB*"
"HD 106884",,8.63,7.11,5.81,,,5.37448,3.52,184.37333313590997,53.19133189697,"K6III",D,"PM*"
"HD  95459",,,8.68,7.1,,,6.16595,3.741,165.06671449295,-57.560448851,"M2/3III",D,"*"
"HD 159332",,,6.13,5.648,,,5.52101,4.822,263.34510117472,19.256677869980003,"F4V",C,"PM*"
"V* UX PsA",,,9.01,7.54,,,6.31282,3.445,324.83313860647,-30.304420968639995,"M3/4III",D,"LP?"
"V* UX PsA",,,9.01,7.54,,,6.31282,3.445,324.83313860647,-30.304420968639995,"M3/4III",D,"LP?"
"HD 173638",,6.7,6.285,5.717,,,5.49817,4.213,281.68051754733,-10.12504481494,"F0IV",C,"Ir*"
"V* U Mus",,,,10.13,,,8.67953,3.2,201.24720367606997,-64.66407516724,"M6",D,"Mi*"
"HD 210702",,,6.896,5.93,,,5.68281,4.508,332.96387894204,16.04055499041,"K0III",C,"*"
"* zet CMi",,4.58,5.03,5.16,5.18,5.33,5.08665,5.33,117.92495302825,1.76686846141,"B8II",C,"*"
"V* V347 Vel",,,8.59,6.99,,,6.17998,3.788,156.44329081559,-54.98870533496,"M1III",C,"LP*"
"HD  53598",,,8.57,6.894,,,6.10204,3.858,106.2233837348,-20.830088306780002,"K5/M0III",D,"*"
"HD 205072",,,6.914,5.965,,,5.72047,4.524,321.20646632267994,80.52482453753,"G6III:",D,"*"
"V* DL Oct",,,9.72,8.19,,,6.35882,3.014,328.79487552942,-76.94066016279,"M5III",C,"LP*"
"V* CN Cas",,,,,,,9.00504,4.706,35.35084873922,68.10913266371,"M6.5",D,"LP*"
"HD 206040",,,7.161,6.159,,,5.8532,4.365,324.41170256416666,54.042192433055554,"K1III",C,"**"
"HD  85025",,,9.73,8.05,,,6.40575,3.02,146.79322867312,-57.34540637741,"M5Ib/II",C,"*"
"HD   3457",,,7.77,6.407,,,5.95292,4.219,9.37704829452,3.1353522767999995,"K3III",C,"PM*"
"* zet Crv",,4.73,5.11,5.21,,,5.15915,5.313,185.14017492944,-22.2159004737,"B8V",C,"Be*"
"HD 149165",,,9.38,7.39,,,6.20884,3.483,248.38001786573,-12.56023299704,"M1III",C,"V*"
"*  21 CVn",,,5.08,5.15,,,5.12849,5.147,199.56045638015996,49.68206366796001,"B9IV(Si)",C,"a2*"
"* sig Cas",,,,,,,,5.186,359.75224247822655,55.75492861291107,"B1V",C,"**"
"*  40 Aur",,,5.587,5.345,,,5.3017,5.085,91.64623967527,38.48264679237,"kA7IVmF2/5IIISr",C,"SB*"
"*  73 Oph",,,,,,,5.8376,5.263,272.3912196246906,3.993279405546957,"F3V",C,"gD*"
"HD  89800",,,8.19,6.61,,,6.04124,4.056,155.20135328508,-47.56590965444,"K5III",C,"*"
"V* GP Tau",,,11.35,10.08,,,6.90925,1.722,84.63595911192,25.00189951104,"M5:",E,"LP*"
"HD  11007",,,6.34,,5.4,,5.63452,4.832,27.173177874199165,32.690208922844995,"F8V",D,"PM*"
"IRAS 17051-4023",,,,,,,9.89081,4.73,257.17208450579,-40.44985560208999,,,"LP?"
"IRAS 17051-4023",,,,,,,9.89081,4.73,257.17208450579,-40.44985560208999,,,"LP?"
"* gam01 For",,,7.226,6.146,,,5.85944,4.395,42.462340628060005,-24.560311689399995,"K0III",C,"PM*"
"IRC +40413",,,,,,,9.691,4.96,305.78585813231996,36.86248754933,"M4",D,"LP?"
"IRC +40413",,,,,,,9.691,4.96,305.78585813231996,36.86248754933,"M4",D,"LP?"
"HD  54179",,,7.878,6.449,,,5.97482,4.203,106.31820687172001,-50.36003885455,"K3III",C,"*"
"HD 160385",,,8.15,6.63,,,6.05709,3.986,264.87986539410997,3.3926402935799995,"K4III",C,"*"
"HD 221293",,,7.065,6.059,,,5.8154,4.42,352.66483763952,38.66225370919,"G9III",C,"*"
"HD 136643",,,7.62,6.361,,,5.98623,4.134,230.27866625203,24.958016623849996,"K0",E,"*"
"HD 128713",,,7.47,6.296,,,5.95249,4.242,220.13649692502,-56.44076436973,"K0/1II",D,"*"
"V* WW Crt",,,9.03,7.62,,,6.23671,3.412,176.5414223856,-24.87347991847,"M4III",C,"LP*"
"V* V886 Ara",,,,11.31,,,7.80647,3.07,260.48410236763,-51.42380663181,,,"LP*"
"V* DH Eri",,,9.38,8.03,,,6.3988,3.147,65.91835804548,-27.83041905115,"M6III",C,"LP*"
"HD 213893",,,8.27,6.73,,,6.05793,4.009,338.64974544027,0.5951781387700001,"M0IIIb",B,"PM*"
"* eta Crt",,,5.138,5.16,,,5.16377,5.18,179.00397547303,-17.15082446912,"A0V",C,"PM*"
"HD 154633",,,7.07,6.094,,,5.86285,4.262,255.56561543492,64.60074089441,"G5V",D,"*"
"V* FT Per",,,,,,,9.06064,4.779,63.082064764630005,44.76157310800999,"M6",D,"LP*"
"HD 165413",,,9.33,7.71,,,6.48939,3.179,271.92467791942,-39.92546658737,"M3III",C,"*"
"HD  42951",,,7.91,6.6,,,6.13155,3.982,95.17532631397,72.14596483376,"G5",E,"*"
"HD 162163",,,9.48,7.55,,,6.41019,3.224,267.3912714367,0.9062329333499999,"M1III",C,"*"
"V* V1817 Cyg",,,7.489,6.369,,,6.02739,4.21,292.80647546921,55.731835151,"K2II-III+A0V",C,"RS*"
"V* V Lyr",,,,,7.92,,9.42174,3.64,287.2689376184,29.65814524858,"M7e",D,"Mi*"
"V* BI Cep",,,,,,,8.72228,4.92,330.51171805788,68.4089131154,"M5IIe",C,"RV*"
"* nu. Tel",,,5.516,5.33,,,5.29798,5.006,297.00499024601,-56.36261100601,"A7III/IV",D,"PM*"
"HD 103637",,,7.144,6.131,,,5.86912,4.355,178.97820996591,-39.68951739728,"K0III",C,"PM*"
"HD  14376",,,8.48,6.88,,,6.18771,3.821,34.72437522924999,-19.53463328657,"K5III",C,"*"
"HD 181788",,,8.83,7.13,,,6.28437,3.601,290.73576699131,-29.06461316079,"M1III",C,"*"
"HD  16975",,,6.909,5.988,,,5.77538,4.432,40.52753029133,-38.38368700439,"G8III",C,"*"
"HD 148760",,,7.169,6.081,,,5.78296,4.448,247.84519958885997,-26.53764461569,"K1III",C,"*"
"*  56 Her",,,6.993,6.064,,,5.82933,4.351,253.75900430592998,25.73068060731,"G5III",E,"*"
"HD  88862",,,7.93,6.46,,,5.96495,4.153,153.3428690757,-56.58669749174,"K2III",C,"*"
"HD 215451",,,8.54,7.02,,,6.16711,3.751,341.3666650886,-15.583397122889997,"M2III",C,"*"
"*  28 Lib",,,7.17,6.17,,,5.86829,4.341,230.22365807275003,-18.15866061439,"G8II/III",D,"PM*"
"HD  20041",,6.61,6.52,5.79,,,5.53154,4.057,48.94987708504,57.14062318321,"A0Ia",C,"*"
"* psi02 Dra",,5.92,5.75,5.43,,,5.33728,4.772,268.79646717097,72.00512608293,"F2III",C,"*"
"IRAS 15049-8125",,,,,,,8.81678,4.86,228.24297453937996,-81.61062947103,,,"*"
"HD  74622",,,7.448,6.243,,,5.90878,4.242,130.58676012769,-55.77455763796,"K2III",C,"PM*"
"IRAS 02196-3813",,,,,,,8.70773,4.84,35.43834007245,-37.99286272432,,,"LP?"
"IRAS 02196-3813",,,,,,,8.70773,4.84,35.43834007245,-37.99286272432,,,"LP?"
"V* RS Vir",,,10.27,7.0,,,8.10946,2.52,216.81829691661,4.67809064779,"M8",D,"Mi*"
"* F Pup",,,5.261,5.243,,,5.24064,5.092,109.63963547289,-39.21028419722,"A0V",C,"*"
"Cl Trumpler   16",,,5.35,5.0,,,,,161.253,-59.7,,,"OpC"
"*  27 Cet",,,7.107,6.088,,,5.82474,4.408,16.40367813237,-9.97932274222,"K0III",C,"*"
"HD  38998",,,9.19,7.53,,,6.41567,3.304,87.70077297945,27.685891053270005,"M0",D,"V*"
"V* V1057 Sco",,,9.68,7.96,,,6.39292,3.076,247.19260061698,-35.69002007235,"M3III",C,"LP*"
"HD 123612",,,8.04,6.544,,,6.01495,4.078,212.06608315598,24.31505000341,"K5III",C,"*"
"*  21 Ari",,,6.08,5.58,,,5.78979,4.78,33.92823592259928,25.043045201195,"F6V",C,"**"
"HD  76001",,,7.929,6.463,,,5.97209,4.185,133.1088998036,-32.50932263822,"K2/3III",D,"*"
"HD 181022",,,8.45,6.91,,,6.25946,3.755,289.28789096556,39.02862502678,"K5",E,"*"
"V* V2364 Oph",,,9.06,7.44,,,6.26186,3.502,256.39467807113,3.76748233908,"M2/3III",D,"LP*"
"V* AQ Cet",,,9.76,8.45,,,6.47728,2.833,27.477595805850004,-4.859569700280001,"M4III",C,"LP*"
"HD   9496",,,7.522,6.33,,,,4.52,23.326158077966692,8.20873647025319,"K0III",D,"**"
"IRAS 11525-6838",,,,,,,9.83635,4.57,178.75682770416,-68.92171075947,"M7",D,"Mi*"
"HD 225276",,,7.65,6.25,6.04,,5.80254,4.084,1.2333291814499998,26.648770890239998,"K4IIIb",D,"PM*"
"HD 186219",,,5.628,5.392,,,5.34611,5.01,297.35542879469,-72.50337812377,"A4IV",C,"*"
"HD  36689",,,8.16,6.62,,,6.02461,4.069,82.32217257512,-62.31425504156,"K4/5III",D,"*"
"HD  16187",,,7.121,6.075,,,5.78566,4.406,39.179299892530004,31.607666903299997,"K0",E,"*"
"V* AA Cas",,,9.93,8.54,,,6.27785,2.855,19.856908860929998,56.32917199886,"M6III:",D,"LP*"
"*  16 Her",,7.82,6.81,5.69,,,5.41351,3.88,243.86931238958996,18.80808822064,"K3III",D,"PM*"
"HD 182998",,,8.31,6.72,,,6.12338,3.961,292.02192588479,-18.35930598914,"K3III",C,"*"
"HD 221913",,,8.46,6.85,,,6.10152,3.885,353.92743947093,51.26394497959,"M1III",C,"V*"
"*  43 LMi",,,7.303,6.149,,,5.8307,4.336,162.23845051164,29.41605573156,,,"PM*"
"*  31 Cam",,5.22,5.2,5.2,,,5.17392,5.319,88.7409423662,59.88836865484,"A2V",C,"EB*"
"HD 208110",,,6.921,6.143,,,5.90849,4.373,328.4906905674794,6.8648049264304,"G0IIIs",D,"HB*"
"HD  85519",,,7.109,6.074,,,5.81482,4.495,147.99806497773,-16.534793497830005,"K0III",C,"PM*"
"V* X Hor",,,10.62,10.3,,,6.68705,1.9,41.93726341957,-59.05115985466,"M6/8",E,"Mi*"
"HD 156216",,,8.78,7.08,,,6.34806,3.61,259.54977069222,-39.69082355738001,"K3III",C,"*"
"HD 217050",,4.81,5.34,5.43,,,5.06683,5.31,344.26875859131,48.6840682288,"B4IIIpe",C,"Be*"
"IRAS 15396-4951",,,,,,,9.00303,4.8,235.8257029358,-50.00991903280999,,,"*"
"V* EY Vir",,,9.9,8.56,,,6.4675,2.816,214.79883629830996,-13.431517436690001,"M4/5III",D,"LP*"
"HD  63915",,,9.34,7.84,,,6.32592,3.279,117.58144391798001,-27.97249747265,"M5II/III",D,"V*"
"V* V441 Aur",,,9.12,7.41,,,6.29696,3.466,88.90650666313,53.45985716381,"M0",D,"LP?"
"V* V441 Aur",,,9.12,7.41,,,6.29696,3.466,88.90650666313,53.45985716381,"M0",D,"LP?"
"* tau07 Eri",,,5.299,5.235,,,5.21729,5.139,56.91520872628001,-23.874677463020003,"A3Vs",C,"Pe*"
"IRAS 12357-6553",,,,,,,9.64696,4.65,189.6722113731,-66.1732620984,"M9",D,"LP?"
"IRAS 12357-6553",,,,,,,9.64696,4.65,189.6722113731,-66.1732620984,"M9",D,"LP?"
"V* AR Cep",,10.18,8.92,7.4,,,5.50578,2.106,342.89108903391,85.04637272848,"M4III",C,"LP*"
"*  12 Tri",,5.68,5.58,5.29,,,5.22128,5.081,37.04158279211,29.669329306609992,"F0III",D,"PM*"
"*  59 UMa",,,,,5.4,,5.45703,5.405,174.58570848341,43.62542737849,"F2V",C,"PM*"
"* f Vel",,3.92,4.9,5.11,5.2,5.36,5.04845,5.606,132.63941926255,-46.52918758520001,"B1Ib",C,"EB*"
"HD  45192",,,7.73,6.46,,,6.04706,4.106,96.89800748818,32.56294614318,"K0",E,"PM*"
"*  20 Ari",,,,,5.5,,5.67902,5.145,33.94187393639,25.78293836631,"F6III-IV",C,"PM*"
"HD  18543",,,5.23,5.23,,,5.21547,5.171,44.67531458481001,-2.7828970695,"A0V",C,"PM*"
"HD 139761",,,7.163,6.13,,,5.84283,4.325,234.70354852555002,34.67503851101,"K0",E,"*"
"* tet Vol",,5.18,5.21,5.2,,,5.16537,5.13,129.77150606677,-70.38674387752,"A0V",C,"*"
"HD 174881",,,7.383,6.209,,,5.88303,4.299,282.89955004495,28.783671896760005,"K1II-III",C,"SB*"
"HD  54632",,,8.16,6.62,,,6.06086,4.061,107.49135227913,7.72463876333,"K2",E,"*"
"*  20 Aql",,5.03,5.47,5.34,,,5.28134,5.06,288.16963243902,-7.939517718020002,"B2/3II",D,"V*"
